╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧▓Hкў╕Ї16л╤61~90╕╣,17.1,жэ,,,1050419,дgжa1л╪кл1иожь0,д╗╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030211,88.32,2,1,1,ж│,╡L,2500000,28306,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPUPMLKKNHLFFEF48CA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧е┴┼v╕Ї215л╤91~120╕╣,103.69,жэ,,,1050318,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0650302,104.88,3,2,2,ж│,╡L,9300000,88673,,0.0,0,зt╝Wл╪,RPUPMLLKNHLFFEF58CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧лOк°╕Ї61~90╕╣,26.71,жэ,,,1050120,дgжa3л╪кл1иожь1,дQе|╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990625,188.24,4,2,2,ж│,ж│,12000000,63748,йY╣Dенн▒,33.21,0,,RPOOMLNKNHLFFDF97CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧дjжP╕ЇдTмq241~270╕╣,31.29,дu,,,1050401,дgжa1л╪кл1иожь1,дK╝h,дK╝h,╝t┐ь,дu╖~е╬,┐√╡м▓V╛одg│y,0800628,189.06,2,1,1,ж│,╡L,10800000,57125,йY╣Dенн▒,0.0,0,,RPXNMLKKNHLFFDF48CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧╝╠╛ЁдG╕Ї293л╤1~30╕╣,12.54,жэ,,,1050418,дgжa1л╪кл1иожь0,дQд@╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880728,92.75999999999999,3,2,1,ж│,ж│,7350000,79237,,0.0,0,,RPOOMLKKNHLFFDF67CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧ж┴╕U╕ЇдGмq228л╤31з╦31~60╕╣,49.4,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050430,дgжa1л╪кл1иожь1,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840824,142.55,3,2,2,ж│,ж│,3800000,26657,йY╣Dенн▒,33.46,0,,RPXPMLNKNHLFFDF98CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧е┴▒┌дн╡є61~90╕╣,35.26,жэ,,,1050318,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810123,134.76,3,1,1,ж│,╡L,8800000,65301,,0.0,0,дG┐╦╡е╢R╜ц,RPWOMLQKNHLFFDF09CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧ж┴╕U╕ЇдGмq228л╤18з╦1~30╕╣,39.97,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050419,дgжa1л╪кл1иожь0,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850209,115.69,3,2,2,ж│,ж│,6000000,51863,,0.0,0,╖х▓лклеєдзецйЎбC,RPVNMLKLNHLFFDF38CA
ж┴дю░╧,иожь,╖sе_елж┴дю░╧ж┴╕U╕ЇдGмq228л╤18з╦1~30╕╣,31.47,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050419,дgжa0л╪кл0иожь4,,,ифеL,,,,191.19,0,0,0,ж│,ж│,2200000,,йY╣Dенн▒,191.2,0,╖х▓лклеєдзецйЎбC,RPWNMLKLNHLFFDF48CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧й╛з╡кF╕Ї301~330╕╣,37.33,жэ,,,1050327,дgжa1л╪кл1иожь0,дT╝h,000,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0620126,73.5,3,3,2,ж│,╡L,7100000,96599,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQNMLOLNHLFFDF28CA
дKи╜░╧,й╨жa(дgжa+л╪кл),╖sе_елдKи╜░╧дддs╕Їд@мq31~60╕╣,92.35,жэ,,,1050429,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0870707,178.09,3,2,2,ж│,╡L,20000000,112303,,0.0,0,,RPVOMLTJNHLFFEF66CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧е├жw╡є74л╤1~30╕╣,27.54,жэ,,,1050410,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0690802,81.63,5,2,2,ж│,╡L,6850000,83915,,0.0,0,,RPXNMLNLNHLFFCF78CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧─_╛Ї╕Ї78л╤1~30╕╣,12.49,жэ,,,1050327,дgжa1л╪кл1иожь0,дT╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1020829,130.75,3,2,2,ж│,ж│,18000000,137667,,0.0,0,╢зеx╝Wл╪,RPQNMLSKNHLFFCF48CA
╖sй▒░╧,иожь,╖sе_ел╖sй▒░╧─_╛Ї╕Ї78л╤1~30╕╣,0.15,жэ,,,1050327,дgжa0л╪кл0иожь1,,,ифеL,,,,24.42,0,0,0,ж│,ж│,1800000,,йY╣Dенн▒,24.42,1800000,,RPRNMLSKNHLFFCF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧─_╛Ї╕Ї78л╤91~120╕╣,15.41,жэ,,,1050315,дgжa1л╪кл1иожь0,д╗╝h,дGдQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1020829,161.64,3,2,2,ж│,ж│,23680000,146498,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWOMLMKNHLFFCF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧дд┐│╕ЇдTмq121~150╕╣,9.03,жэ,,,1050322,дgжa1л╪кл1иожь0,дQд╗╝h,дGдQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810502,123.55000000000001,1,2,2,ж│,ж│,14600000,118171,,0.0,0,ж@ж│дH╝╞2дHбCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQOMLMKNHLFFCF97CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧е├╖~╕Ї81л╤3з╦1~30╕╣,21.67,ифеL,,,1050407,дgжa2л╪кл1иожь0,дT╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0691212,77.41,3,2,1,ж│,╡L,3980000,51415,,0.0,0,,RPROMLMKNHLFFCF08CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жwй╛╕Ї56л╤1~30╕╣,24.93,жэ,,,1050309,дgжa1л╪кл1иожь1,дK╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√░й▓V╛одg│y,0910417,169.81,3,2,2,ж│,ж│,12700000,74789,йY╣Dенн▒,37.88,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSOMLMKNHLFFCF18CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧дTе┴╕Ї117л╤2з╦1~30╕╣,52.36,жэ,,,1050411,дgжa2л╪кл1иожь0,е|╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0630813,119.35,4,2,2,ж│,╡L,12000000,100545,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLKKNHLFFCF18CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧╣┤╖Rд@╕Ї1~30╕╣,66.43,ифеL,,,1050409,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0780601,156.17,4,2,3,ж│,ж│,11900000,76199,,0.0,0,,RPOPMLKKNHLFFCF67CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧жw╝w╡є116л╤1~30╕╣,18.19,жэ,,,1050403,дgжa1л╪кл1иожь0,дн╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831018,116.67999999999999,3,2,2,ж│,ж│,11000000,94275,,0.0,0,,RPXPMLKKNHLFFCF58CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧╛дй·╕Ї61л╤1~30╕╣,83.6,ифеL,,,1050111,дgжa13л╪кл1иожь1,жaдUд@╝hбAд@╝hбAдG╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0790315,194.39,4,2,2,ж│,ж│,11000000,56587,йY╣Dенн▒,30.32,0,зt╝Wл╪й╬е╝╡n░Oл╪клбCд║зt┐Wе▀▓г┼vиожьбAе╝е]зtжb┤╔╝╞д║бC,RPVQMLKKNHLFFCF48CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧д╙ен╕Ї1~30╕╣,16.7,ифеL,,,1020516,дgжa2л╪кл1иожь1,дT╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1041231,100.57,2,1,1,ж│,ж│,12000000,136452,д╔н░╛ў▒ё,18.49,800000,,RPPSMLKKNHLFFCF08CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дджw╡є31~60╕╣,16.54,░╙,,,1050416,дgжa1л╪кл1иожь0,дT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020611,148.31,3,2,2,ж│,ж│,16800000,113276,,0.0,0,,RPUSMLOJOHLFFBF88CA
кLдf░╧,дgжa,лn╢╒оHмq└Y┤Єдpмq151~180жa╕╣,5956.0,дu,,,1050322,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,201780000,33878,,0.0,0,,RPWPMLPLNHLFFBF98CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧дндuдG╕Ї70л╤1~30╕╣,30.45,,дu╖~░╧,дB║╪л╪┐vе╬жa,1050410,дgжa1л╪кл1иожь1,дG╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840124,138.92,4,1,2,ж│,╡L,13200000,95019,д╔н░енн▒,0.0,0,,RPWOMLQLNHLFFBF98CA
оїдs░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елоїдs░╧дп╕q╕Ї181~210╕╣,14.3,░╙,,,1050406,дgжa1л╪кл1иожь1,дK╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0931126,157.13,4,2,2,ж│,ж│,11700000,74461,йY╣Dенн▒,24.27,0,,RPSOMLPLNHLFFBF48CA
оїдs░╧,й╨жa(дgжa+л╪кл),╖sе_елоїдs░╧║╓╝w╡є25л╤1~30╕╣,27.39,жэ,,,1050406,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0691217,84.42,3,2,2,ж│,╡L,5700000,67520,,0.0,0,,RPSOMLMJOHLFFBF08CA
днк╤░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елднк╤░╧ж█▒j╕Ї139л╤1~30╕╣,19.04,жэ,,,1050402,дgжa1л╪кл1иожь1,д@╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860920,124.7,3,2,2,ж│,ж│,8000000,64154,йY╣Dенн▒,0.0,0,,RPVQMLSKNHLFFBF56CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дден╕Ї152л╤1~30╕╣,21.78,жэ,,,1050318,дgжa1л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0741129,95.71,4,2,1,ж│,╡L,7120000,74391,,0.0,0,,RPWQMLSKNHLFFBF66CA
кLдf░╧,й╨жa(дgжa+л╪кл),╖sе_елкLдf░╧─R╢щдG╡є12л╤1~30╕╣,23.17,жэ,,,1050401,дgжa1л╪кл1иожь0,дC╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0730518,92.27,3,2,1,ж│,ж│,5310000,57548,,0.0,0,,RPSRMLSKNHLFFBF98CA
днк╤░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елднк╤░╧жимwдн╕Ї1~30╕╣,32.19,жэ,,,1050426,дgжa1л╪кл1иожь2,дQдK╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040903,228.01,4,1,2,ж│,ж│,16700000,81692,йY╣Dенн▒,70.1,3800000,,RPWOMLKLNHLFFBF38CA
╖s▓°░╧,иожь,╖sе_елоїдs░╧лH╡╪д@╡є31~60╕╣,0.93,жэ,,,1050426,дgжa0л╪кл0иожь1,,,ифеL,,,,27.05,0,0,0,ж│,ж│,1650000,,йY╣Dенн▒,27.05,1650000,,RPXOMLKLNHLFFBF48CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елоїдs░╧лH╡╪д@╡є31~60╕╣,54.18,жэ,,,1050426,дgжa2л╪кл1иожь1,дG╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030911,305.81,3,2,3,ж│,ж│,25080000,83154,йY╣Dенн▒,27.05,1900000,,RPOPMLKLNHLFFBF67CA
днк╤░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елднк╤░╧к┌мwдC╕Ї1~30╕╣,26.15,жэ,,,1050428,дgжa1л╪кл1иожь1,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040820,173.43,4,2,2,ж│,ж│,14840000,85568,йY╣Dенн▒,26.49,0,,RPSPMLSKNHLFFBF78CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧дд┤ф╕Ї601~630╕╣,10.93,жэ,,,1050405,дgжa1л╪кл1иожь1,дK╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950829,98.4,2,2,1,ж│,ж│,9850000,100102,йY╣Dенн▒,19.18,0,,RPSRMLRKNHLFFBF88CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дде┐╕Ї691~720╕╣,9.8,жэ,,,1050402,дgжa1л╪кл1иожь0,дG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,91.81,1,2,1,ж│,ж│,11800000,128526,,0.0,0,,RPOSMLRKNHLFFBF58CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧йп║╓╕Ї871~900╕╣,16.45,жэ,,,1050407,дgжa1л╪кл1иожь1,дE╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930415,150.22,3,2,2,ж│,ж│,13500000,89868,йY╣Dенн▒,39.12,0,,RPUWMLNKNHLFFBF56CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧лф╖╜╕Ї421~450╕╣,10.42,жэ,,,1050305,дgжa1л╪кл1иожь0,дK╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870825,119.05000000000001,3,2,2,ж│,ж│,12680000,106510,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNNLNKNHLFFBF87CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧е┴жwжш╕Ї361~390╕╣,11.7,жэ,,,1050404,дgжa1л╪кл1иожь1,дQе|╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850311,105.56,2,1,1,ж│,ж│,6240000,59119,йY╣Dенн▒,32.95,0,,RPWNMLQKNHLFFBF78CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дхд╞дT╕Їд@мq617л╤61~90╕╣,34.31,жэ,,,1050409,дgжa1л╪кл1иожь2,дQ╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000720,257.25,4,2,2,ж│,ж│,19000000,73858,йY╣Dенн▒,0.0,0,,RPPOMLKKNHLFFBF57CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧─R╢щ╕Ї52л╤1~30╕╣,198.38,жэ,,,1050420,дgжa1л╪кл1иожь1,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0791122,300.14,5,3,5,ж│,ж│,20500000,68301,йY╣Dенн▒,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQOMLKKNHLFFBF67CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дп╖R╡є31~60╕╣,17.87,жэ,,,1050314,дgжa1л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710223,79.8,3,2,1,ж│,╡L,7500000,93985,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPRPMLMKNHLFFBF08CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дд┤фдG╡є91~120╕╣,18.66,жэ,,,1050415,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0631018,57.32,2,2,1,ж│,╡L,7500000,130844,,0.0,0,,RPPQMLMKNHLFFBF97CA
оїдs░╧,й╨жa(дgжa+л╪кл),╖sе_елоїдs░╧й╛з╡╡є19л╤1з╦1~30╕╣,22.39,жэ,,,1050411,дgжa1л╪кл1иожь0,дT╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0691223,84.21,3,2,2,ж│,╡L,5900000,70063,,0.0,0,,RPVNMLLKNHLFFBF18CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧┤_┐│╕Їд@мq1~30╕╣,27.27,жэ,,,1050329,дgжa1л╪кл1иожь0,дT╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0790119,220.24,11,0,11,ж│,ж│,23000000,104432,,0.0,0,,RPVQMLTJNHLFFBF56CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧дде┐╕Ї67л╤1~30╕╣,31.98,жэ,,,1050414,дgжa1л╪кл1иожь0,дG╝hбA╢зеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,,87.49,3,1,1,ж│,╡L,9500000,108584,,0.0,0,,RPUNMLLJOHLFFAF97CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧к°жw╡є25л╤1~30╕╣,31.4,жэ,,,1050321,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0731220,104.1,3,2,2,ж│,╡L,10950000,105187,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPPMLKKNHLFFAF57CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧е┴е═╕ЇдTмq263л╤4з╦1~30╕╣,32.75,жэ,,,1050321,дgжa1л╪кл1иожь0,д@╝hбAенеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,,79.6,3,2,1,ж│,╡L,6100000,76633,,0.0,0,дT┐╦╡е╢R╜ц,RPQNMLKKNHLFFAF47CA
кO╛Ї░╧,дgжa,╖s╢омq1081~1110жa╕╣,21.0,ифеL,,,1050413,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2752386,131066,,0.0,0,,RPXNMLKKNHLFFAF18CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧┤_┐│╡є91~120╕╣,32.0,жэ,,,1050318,дgжa1л╪кл1иожь0,д@╝hбAенеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0620728,105.85,3,1,1,ж│,╡L,5500000,51960,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWNMLLKNHLFFAF18CA
кO╛Ї░╧,иожь,╖sе_елкO╛Ї░╧дхд╞╕Їд@мq331~360╕╣,0.84,жэ,,,1050418,дgжa0л╪кл0иожь1,,,ифеL,,,,33.7,0,0,0,ж│,ж│,2400000,,йY╣Dенн▒,33.7,2400000,,RPSOMLLKNHLFFAF87CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧дj╞[╕ЇдGмq153л╤1~30╕╣,24.7,жэ,,,1050410,дgжa2л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,,81.31,3,2,1,ж│,╡L,6500000,79941,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSOMLTJNHLFFAF58CA
дgл░░╧,дgжa,│╗║╓мq1~30жa╕╣,45.95,жэ,,,1050401,дgжa13л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4517695,98318,,0.0,0,,RPTOMLTJNHLFFAF68CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧кўк∙╡є47л╤1~30╕╣,16.64,жэ,,,1050409,дgжa1л╪кл1иожь0,д╗╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940621,105.91,3,2,2,ж│,ж│,10300000,97252,,0.0,0,,RPPOMLKKNHLFFAF47CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧╛╟и╔╡є75л╤1~30╕╣,25.45,жэ,,,1050328,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0760624,92.49000000000001,3,2,1,ж│,╡L,7650000,82712,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTPMLLKNHLFFAF08CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧╛╟й▓╕Їд@мq98л╤1~30╕╣,15.21,жэ,,,1050320,дgжa1л╪кл1иожь0,д╗╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830516,88.30000000000001,3,2,1,ж│,ж│,9000000,101925,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPOOMLQKNHLFFAF97CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧╝w┐│╡є31~60╕╣,16.8,жэ,,,1050414,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,,62.0,2,1,1,ж│,╡L,5580000,90000,,0.0,0,,RPWNMLRKNHLFFAF78CA
дgл░░╧,иожь,╖sе_елдgл░░╧ддеб╕Їе|мq271~300╕╣,1.72,жэ,,,1050418,дgжa0л╪кл0иожь1,,,ифеL,,,,34.26,0,0,0,ж│,ж│,1300000,,йY╣Dенн▒,34.26,1300000,,RPSOMLNKNHLFFAF08CA
дgл░░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдgл░░╧ддеб╕ЇдTмq181~210╕╣,15.94,жэ,,,1050406,дgжa4л╪кл1иожь1,дT╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940120,141.47,3,2,2,ж│,ж│,10020000,70828,йY╣D╛ў▒ё,19.86,0,,RPRPMLLKNHLFFAF87CA
